_id,title,addr1,sigungucode,eventstartdate,eventenddate,contentid,activation_rate,firstimage,mapx,mapy
676493f3ad8a746cbcbdf8dd,릴랙스위크,서울특별시 강남구 남부순환로 3104 SETEC,1000,20240401,20240430,2755544,0.44%,http://tong.visitkorea.or.kr/cms/resource/82/3110482_image2_1.jpg,127.0707673919,37.4960890861
676493f3ad8a746cbcbdf8de,북촌의 날,서울특별시 종로구 계동길 37,23,20241011,20241020,2753551,8.50%,http://tong.visitkorea.or.kr/cms/resource/52/3380552_image2_1.jpg,126.9862893990,37.5791307002
676493f3ad8a746cbcbdf8df,정신건강의 날 행사 - 마음건강 톡톡 페스티벌,서울특별시 마포구 홍익로 18,130,20241027,20241027,2753086,1.64%,http://tong.visitkorea.or.kr/cms/resource/15/3405715_image2_1.jpg,126.9230347562,37.5542907868
676493f3ad8a746cbcbdf8e0,한복문화주간,서울특별시 종로구 율곡로3길 4 (안국동),23,20241014,20241020,2740046,7.68%,http://tong.visitkorea.or.kr/cms/resource/52/3377952_image2_1.jpg,126.9831814373,37.5760060076
676493f3ad8a746cbcbdf8e1,서울세계도시문화축제,서울특별시 종로구 세종대로 175 세종이야기,24,20240524,20240526,2738786,6.64%,http://tong.visitkorea.or.kr/cms/resource/26/3114826_image2_1.jpg,126.9768376784,37.5722341099
676493f3ad8a746cbcbdf8e2,서대문 문화유산 야행,서울특별시 서대문구 통일로 251 (현저동),140,20241018,20241019,2733405,4.74%,http://tong.visitkorea.or.kr/cms/resource/47/3366647_image2_1.jpg,126.9573421635,37.5746723659
676493f3ad8a746cbcbdf8e3,서울스트리트댄스페스티벌,서울특별시 강서구 화곡로63길 65 (등촌동),4,20241009,20241009,2728896,-9.19%,http://tong.visitkorea.or.kr/cms/resource/86/3347086_image2_1.png,126.8492608192,37.5581279115
676493f3ad8a746cbcbdf8e4,2024 KOREA 월드푸드챔피언십,서울특별시 서초구 강남대로 27 AT센터,15,20241101,20241102,2726029,11.82%,http://tong.visitkorea.or.kr/cms/resource/68/3351168_image2_1.jpg,127.0407514903,37.4673918780
676493f3ad8a746cbcbdf8e5,도봉옛길 문화제,서울특별시 도봉구 방학로 76 (방학동),10,20240527,20240602,2725188,-5.82%,http://tong.visitkorea.or.kr/cms/resource/19/3330719_image2_1.JPG,127.0438567631,37.6630747526
676493f3ad8a746cbcbdf8e6,서울거리공연 구석구석 라이브,서울특별시 용산구 양녕로 445 (이촌동),21,20240401,20241130,2720203,2.53%,http://tong.visitkorea.or.kr/cms/resource/47/2986547_image2_1.png,126.9580520415,37.5177178854
676493f3ad8a746cbcbdf8e7,웰컴대학로 페스티벌,서울특별시 종로구 대학로 104 (동숭동),23,20241005,20241103,2671838,9.68%,http://tong.visitkorea.or.kr/cms/resource/00/3428400_image2_1.JPG,127.0023878907,37.5805669329
676493f3ad8a746cbcbdf8e8,아이가 행복입니다,서울특별시 송파구 올림픽로 300 (신천동),18,20241018,20241019,2666388,7.68%,http://tong.visitkorea.or.kr/cms/resource/16/3345316_image2_1.jpg,127.1040749597,37.5141653654
676493f3ad8a746cbcbdf8e9,우이천 등(燈)축제 <강북 꿈꾸는 물고기>,서울특별시 강북구 번동,10,20241008,20241020,2660017,8.53%,http://tong.visitkorea.or.kr/cms/resource/71/3407171_image2_1.jpg,127.0334722393,37.6406049568
676493f3ad8a746cbcbdf8ea,제10회 베지노믹스페어 (비건페스타ㅣ그린페스타ㅣESG푸드페스타),서울특별시 강남구 남부순환로 3104,1000,20241011,20241013,2658426,-1.70%,http://tong.visitkorea.or.kr/cms/resource/87/3333687_image2_1.png,127.0719811806,37.4957363721
676493f3ad8a746cbcbdf8eb,대한민국 청년미술축제: 아트그라운드 서울,서울특별시 용산구 양녕로 445 (이촌동),21,20241030,20241103,2657111,11.77%,http://tong.visitkorea.or.kr/cms/resource/18/3332218_image2_1.jpg,126.9580520415,37.5177178854
676493f3ad8a746cbcbdf8ec,경복궁 별빛야행,서울특별시 종로구 사직로 161 (세종로),23,20240911,20241006,2648460,1.19%,http://tong.visitkorea.or.kr/cms/resource/24/3349624_image2_1.png,126.9767375783,37.5760836609
676493f3ad8a746cbcbdf8ed,경상북도사과홍보행사,서울특별시 중구 을지로 지하12 (을지로1가),24,20241104,20241106,2622167,2.33%,http://tong.visitkorea.or.kr/cms/resource/04/3383704_image2_1.jpg,126.9787960237,37.5655015943
676493f3ad8a746cbcbdf8ee,용마폭포문화예술축제,서울특별시 중랑구 용마산로 250-12 (면목동),25,20241005,20241005,2621558,2.70%,http://tong.visitkorea.or.kr/cms/resource/19/3408419_image2_1.jpg,127.0891385242,37.5734054382
676493f3ad8a746cbcbdf8ef,2024서울국제불교박람회,서울특별시 강남구 남부순환로 3104,1000,20240404,20240407,2620577,-2.23%,http://tong.visitkorea.or.kr/cms/resource/45/3109445_image2_1.jpg,127.0719811806,37.4957363721
676493f3ad8a746cbcbdf8f0,구로청소년축제,서울특별시 구로구 구로중앙로 48 (구로동),244,20241019,20241019,2618971,12.31%,http://tong.visitkorea.or.kr/cms/resource/96/3386996_image2_1.jpg,126.8900783422,37.4941610735
676493f3ad8a746cbcbdf8f1,양재 플라워 페스타,서울특별시 서초구 강남대로 27 (양재동),15,20241115,20241117,2618530,8.63%,http://tong.visitkorea.or.kr/cms/resource/88/3396288_image2_1.jpg,127.0407514903,37.4673918780
676493f3ad8a746cbcbdf8f2,서울국악축제,서울특별시 종로구 율곡로 102 (와룡동),23,20240917,20240918,2616325,-29.17%,http://tong.visitkorea.or.kr/cms/resource/91/3434791_image2_1.jpg,126.9906584954,37.5773532075
676493f3ad8a746cbcbdf8f3,경복궁 생과방,서울특별시 종로구 사직로 161 (세종로),23,20240904,20241031,2615461,5.74%,http://tong.visitkorea.or.kr/cms/resource/99/2962999_image2_1.jpg,126.9767375783,37.5760836609
676493f3ad8a746cbcbdf8f4,건강서울페스티벌,서울특별시 중구 을지로 지하12 (을지로1가),24,20240929,20240929,2613900,-25.25%,http://tong.visitkorea.or.kr/cms/resource/33/2998333_image2_1.png,126.9787960237,37.5655015943
676493f3ad8a746cbcbdf8f5,관악강감찬축제,서울특별시 관악구 낙성대로 77,123,20241011,20241013,2612274,10.85%,http://tong.visitkorea.or.kr/cms/resource/85/3362985_image2_1.JPG,126.9587338341,37.4716399155
676493f3ad8a746cbcbdf8f6,수라간 시식공감,서울특별시 종로구 사직로 161 (세종로),23,20241023,20241031,2601364,15.84%,http://tong.visitkorea.or.kr/cms/resource/55/2988155_image2_1.png,126.9767375783,37.5760836609
676493f3ad8a746cbcbdf8f7,도봉한글잔치,서울특별시 도봉구 해등로32가길 16 (방학동),10,20241002,20241009,2601242,6.77%,http://tong.visitkorea.or.kr/cms/resource/17/3414917_image2_1.jpg,127.0222810312,37.6603441259
676493f3ad8a746cbcbdf8f8,흥페스티벌 남산,서울특별시 중구 퇴계로34길 28 (필동2가),24,20240608,20240608,2600837,-12.44%,http://tong.visitkorea.or.kr/cms/resource/74/3358074_image2_1.jpg,126.9932865315,37.5597775194
676493f3ad8a746cbcbdf8f9,2024 문화가 흐르는 서울광장,서울특별시 중구 을지로 지하12 (을지로1가),24,20240508,20241108,2598331,1.10%,http://tong.visitkorea.or.kr/cms/resource/50/3116450_image2_1.jpg,126.9787960237,37.5655015943
676493f3ad8a746cbcbdf8fa,정순왕후문화제,서울특별시 종로구 동망산길 150 (숭인동),23,20240420,20240420,2594815,-2.01%,http://tong.visitkorea.or.kr/cms/resource/09/2969409_image2_1.JPG,127.0181476492,37.5776314468
676493f3ad8a746cbcbdf8fb,2024 대한민국 미술축제,서울특별시 종로구 대학로 57 (연건동),23,20240901,20240930,2563502,0.36%,http://tong.visitkorea.or.kr/cms/resource/01/3348601_image2_1.png,127.0014686424,37.5766118212
676493f3ad8a746cbcbdf8fc,2024 서점의 날,서울특별시 서초구 반포대로 201 (반포동),15,20241111,20241111,2562136,6.82%,http://tong.visitkorea.or.kr/cms/resource/09/3411609_image2_1.jpg,127.0045483736,37.4976821568
676493f3ad8a746cbcbdf8fd,문학주간 2024,서울특별시 종로구 대학로 104,23,20240927,20241001,2556687,9.03%,http://tong.visitkorea.or.kr/cms/resource/91/3357691_image2_1.jpg,127.0023878907,37.5805669329
676493f3ad8a746cbcbdf8fe,댄싱노원 거리페스티벌,서울특별시 노원구 노해로 503-2 (상계동),255,20240928,20240929,2554931,-0.77%,http://tong.visitkorea.or.kr/cms/resource/03/3370003_image2_1.JPG,127.0638496078,37.6552371362
676493f3ad8a746cbcbdf8ff,2024 정조대왕능행차 공동재현,서울특별시 종로구 사직로 161 (세종로),23,20241006,20241006,2554814,-17.55%,http://tong.visitkorea.or.kr/cms/resource/83/3338183_image2_1.jpg,126.9767375783,37.5760836609
676493f3ad8a746cbcbdf900,디자인코리아 2024,서울특별시 강남구 영동대로 513 (삼성동),1000,20241113,20241117,2553907,1.12%,http://tong.visitkorea.or.kr/cms/resource/07/3331707_image2_1.png,127.0592179950,37.5119175967
676493f3ad8a746cbcbdf901,2024젊은안무자창작공연,서울특별시 종로구 대학로10길 17 동숭동복합건물,23,20240424,20240501,2545174,9.43%,http://tong.visitkorea.or.kr/cms/resource/47/3109947_image2_1.jpg,127.0031961055,37.5821500970
676493f3ad8a746cbcbdf902,양재천 벚꽃 등(燈) 축제,서울특별시 서초구 양재동,15,20240329,20240428,2540520,4.18%,http://tong.visitkorea.or.kr/cms/resource/18/3113918_image2_1.png,127.0415289351,37.4766658159
676493f3ad8a746cbcbdf903,2024 대한민국 SW교육 페스티벌,서울특별시 광진구 광나루로 441 (능동),150,20241101,20241103,2515174,8.21%,http://tong.visitkorea.or.kr/cms/resource/19/3389419_image2_1.jpg,127.0786208146,37.5460667580
676493f3ad8a746cbcbdf904,자문밖문화축제,서울특별시 종로구 평창31길 5 (평창동),23,20240927,20240929,2511228,9.98%,http://tong.visitkorea.or.kr/cms/resource/66/3015166_image2_1.png,126.9755811100,37.6119989089
676493f3ad8a746cbcbdf905,제14회 서울미래연극제,서울특별시 용산구 청파로 373 (서계동),21,20241108,20241208,2505024,4.71%,http://tong.visitkorea.or.kr/cms/resource/57/3375157_image2_1.jpg,126.9688056211,37.5529917577
676493f3ad8a746cbcbdf906,브릿지워크한강,서울특별시 영등포구 노들로 113 양화개나리점,20,20240928,20240928,2503125,13.42%,http://tong.visitkorea.or.kr/cms/resource/33/3352433_image2_1.jpg,126.8933655127,37.5445580545
676493f3ad8a746cbcbdf907,제10회 서울시민연극제,서울특별시 종로구 대학로 144 (혜화동),23,20240921,20241012,2502514,9.21%,http://tong.visitkorea.or.kr/cms/resource/80/3375180_image2_1.jpg,127.0020739322,37.5840387460
676493f3ad8a746cbcbdf908,서울커피앤티페어,서울특별시 서초구 강남대로 27,15,20241003,20241006,2500608,-1.91%,http://tong.visitkorea.or.kr/cms/resource/79/3018379_image2_1.jpg,127.0390127336,37.4683111849
676493f3ad8a746cbcbdf909,국제 스페셜 뮤직&아트페스티벌,서울특별시 관악구 관악로 1 서울대학교,123,20240807,20240810,2500102,1.58%,http://tong.visitkorea.or.kr/cms/resource/67/3352967_image2_1.png,126.9483849253,37.4663514558
676493f3ad8a746cbcbdf90a,2024 한강나이트워크42K With 허벌라이프,서울특별시 영등포구 여의공원로 68 여의도공원관리사무소,20,20240727,20240728,2497537,-5.41%,http://tong.visitkorea.or.kr/cms/resource/09/3309609_image2_1.jpg,126.9222939310,37.5268578503
676493f3ad8a746cbcbdf90b,성북동문화유산야행,서울특별시 성북구 성북로 58 (성북동),17,20240927,20240928,2491558,11.53%,http://tong.visitkorea.or.kr/cms/resource/19/3365019_image2_1.jpg,127.0024264259,37.5929238311
676493f3ad8a746cbcbdf90c,겸재문화예술제,서울특별시 강서구 양천로 291 (마곡동),4,20240510,20240511,2490376,4.56%,http://tong.visitkorea.or.kr/cms/resource/09/3116509_image2_1.jpg,126.8366643489,37.5722343802
676493f3ad8a746cbcbdf90d,2024서울도시농업박람회,서울특별시 영등포구 여의도동,24,20240524,20240525,2488793,19.91%,http://tong.visitkorea.or.kr/cms/resource/60/3300260_image2_1.png,126.9348150121,37.5268525197
676493f3ad8a746cbcbdf90e,서울아프리카페스티벌,서울특별시 서초구 신반포로11길 40 (반포동),15,20241012,20241012,2487791,9.80%,http://tong.visitkorea.or.kr/cms/resource/53/3413153_image2_1.jpg,126.9927658294,37.5077391108
676493f3ad8a746cbcbdf90f,국회 개방행사,서울특별시 영등포구 의사당대로 1 (여의도동),20,20240330,20240331,2487188,10.95%,http://tong.visitkorea.or.kr/cms/resource/73/3112473_image2_1.jpg,126.9166304856,37.5294241180
676493f3ad8a746cbcbdf910,양화진 근대사 뱃길탐방,서울특별시 마포구 토정로 2 (합정동),130,20240423,20241107,2485661,-0.66%,http://tong.visitkorea.or.kr/cms/resource/88/3329988_image2_1.jpg,126.9112194122,37.5455971416
676493f3ad8a746cbcbdf911,성북 책모꼬지 <성북은_도서관>,서울특별시 성북구 화랑로18자길 13 (상월곡동),17,20241012,20241111,2434313,5.76%,http://tong.visitkorea.or.kr/cms/resource/76/3380276_image2_1.jpg,127.0506050239,37.6050260688
676493f3ad8a746cbcbdf912,대한민국 청년의 날,서울특별시 마포구 한강난지로 162 (상암동),130,20240921,20240922,2412052,13.37%,http://tong.visitkorea.or.kr/cms/resource/48/3116248_image2_1.jpg,126.8851546298,37.5630252055
676493f3ad8a746cbcbdf913,종로한복축제,서울특별시 종로구 세종대로 지하172 (세종로),23,20241011,20241012,2405329,18.89%,http://tong.visitkorea.or.kr/cms/resource/73/3374873_image2_1.JPG,126.9767821434,37.5716786179
676493f3ad8a746cbcbdf914,2024 보드게임콘,서울특별시 강남구 영동대로 513 (삼성동),1000,20240713,20240714,2387785,-10.78%,http://tong.visitkorea.or.kr/cms/resource/15/3303215_image2_1.jpg,127.0592179950,37.5119175967
676493f3ad8a746cbcbdf915,2024 대한민국 국제요리&제과 경연대회,서울특별시 서초구 강남대로 27 AT센터,15,20240517,20240519,2373224,3.36%,http://tong.visitkorea.or.kr/cms/resource/47/3107147_image2_1.jpg,127.0407514903,37.4673918780
676493f3ad8a746cbcbdf916,제 16회 언리미티드 에디션 - 서울아트북페어 2024,서울특별시 노원구 동일로 1238 서울시립 북서울미술관,255,20241115,20241117,2041789,4.32%,http://tong.visitkorea.or.kr/cms/resource/45/3388445_image2_1.jpg,127.0668719687,37.6407111019
676493f3ad8a746cbcbdf917,구로G페스티벌,서울특별시 구로구 구로동,244,20240927,20240929,2039869,5.52%,http://tong.visitkorea.or.kr/cms/resource/63/3354963_image2_1.JPG,126.8705493966,37.5001766935
676493f3ad8a746cbcbdf918,2024 메이커 페어 서울 (Maker Faire Seoul 2024),서울특별시 중구 마장로 22 (신당동),24,20241012,20241013,2034306,-1.99%,http://tong.visitkorea.or.kr/cms/resource/79/3375379_image2_1.jpg,127.0121262683,37.5673186485
676493f3ad8a746cbcbdf919,허준축제,서울특별시 강서구 마곡동로 161 (마곡동),4,20241012,20241013,2028176,-2.92%,http://tong.visitkorea.or.kr/cms/resource/90/3370090_image2_1.jpg,126.8360144928,37.5692236076
676493f3ad8a746cbcbdf91a,정동야행,서울특별시 중구 세종대로 99 덕수궁,24,20240524,20240525,2005233,19.91%,http://tong.visitkorea.or.kr/cms/resource/34/3114634_image2_1.jpg,126.9765906796,37.5651071556
676493f3ad8a746cbcbdf91b,성북세계음식축제 누리마실,서울특별시 성북구 성북로 37 (성북동1가),17,20240519,20240519,2001015,0.86%,http://tong.visitkorea.or.kr/cms/resource/93/3112093_image2_1.jpg,127.0032597348,37.5911073903
676493f3ad8a746cbcbdf91c,궁중문화축전,서울특별시 종로구 사직로 161,23,20241009,20241013,1998564,9.95%,http://tong.visitkorea.or.kr/cms/resource/90/3330190_image2_1.jpg,126.9769930325,37.5788222356
676493f3ad8a746cbcbdf91d,제15회 서울청소년연극축제,서울특별시 종로구 대학로 144 중원빌딩,23,20240722,20240728,1937544,-5.21%,http://tong.visitkorea.or.kr/cms/resource/74/3329374_image2_1.jpg,127.0020739322,37.5840387460
676493f3ad8a746cbcbdf91e,서대문독립축제,서울특별시 서대문구 통일로 251 (현저동),140,20240813,20240815,1847202,-6.21%,http://tong.visitkorea.or.kr/cms/resource/63/3334363_image2_1.JPG,126.9573421635,37.5746723659
676493f3ad8a746cbcbdf91f,아시아프(ASYAAF),서울특별시 용산구 청파로 373 (서계동),21,20240730,20240825,1829696,-1.12%,http://tong.visitkorea.or.kr/cms/resource/68/3305468_image2_1.jpg,126.9688056211,37.5529917577
676493f3ad8a746cbcbdf920,아시테지 국제여름축제,서울특별시 종로구 동숭길 114,23,20240718,20240728,1828523,-6.44%,http://tong.visitkorea.or.kr/cms/resource/16/3304216_image2_1.jpg,127.0038654579,37.5832416489
676493f3ad8a746cbcbdf921,강동북페스티벌,서울특별시 강동구 동남로 870 (상일동),233,20240928,20240928,1806376,6.23%,http://tong.visitkorea.or.kr/cms/resource/00/3386100_image2_1.jpg,127.1574079432,37.5511370351
676493f3ad8a746cbcbdf922,서울안전한마당,서울특별시 영등포구 여의공원로 68 여의도공원관리사무소,20,20240502,20240504,1805176,7.73%,http://tong.visitkorea.or.kr/cms/resource/24/3113524_image2_1.jpg,126.9222939310,37.5268578503
676493f3ad8a746cbcbdf923,4·19혁명국민문화제,서울특별시 강북구 도봉로89길 13 (수유동),10,20240412,20240419,1800991,-8.85%,http://tong.visitkorea.or.kr/cms/resource/34/3104334_image2_1.jpg,127.0256702080,37.6393938461
676493f3ad8a746cbcbdf924,2024 서울국제주류&와인박람회,서울특별시 강남구 영동대로 513 코엑스,1000,20240704,20240706,1778398,7.88%,http://tong.visitkorea.or.kr/cms/resource/03/3304903_image2_1.jpg,127.0592179950,37.5119175967
676493f3ad8a746cbcbdf925,2023 코리아 프리미어 도그쇼,서울특별시 서초구 강남대로 27,15,20231201,20231203,1761903,-3.94%,http://tong.visitkorea.or.kr/cms/resource/26/3039226_image2_1.jpg,127.0387433070,37.4685528184
676493f3ad8a746cbcbdf926,추석 농수특산물 서울장터,서울특별시 중구 을지로 12 시청광장지하쇼핑센터,24,20240902,20240904,1719499,8.41%,http://tong.visitkorea.or.kr/cms/resource/26/3354126_image2_1.jpg,126.9787960237,37.5655015943
676493f3ad8a746cbcbdf927,라틴아메리카 축제,서울특별시 성북구 삼선교로 지하1 (삼선동1가),17,20240907,20240907,1684988,-0.38%,http://tong.visitkorea.or.kr/cms/resource/62/3351862_image2_1.JPG,127.0059567862,37.5884549695
676493f3ad8a746cbcbdf928,호수벚꽃축제,서울특별시 송파구 삼학사로 136 (잠실동),18,20240327,20240331,1592898,9.35%,http://tong.visitkorea.or.kr/cms/resource/76/1607776_image2_1.jpg,127.0978839997,37.5091158401
676493f3ad8a746cbcbdf929,동대문구 봄꽃축제,서울특별시 동대문구 장안동,141,20240330,20240331,1592837,5.41%,http://tong.visitkorea.or.kr/cms/resource/34/2540734_image2_1.jpg,127.0753566318,37.5668642825
676493f3ad8a746cbcbdf92a,영등포 여의도봄꽃축제,서울특별시 영등포구 여의서로,20,20240329,20240402,525755,9.17%,http://tong.visitkorea.or.kr/cms/resource/39/1607939_image2_1.jpg,126.9141334174,37.5320321034
676493f3ad8a746cbcbdf92b,2024 이럴때 이런음악 해설이 있는 청소년음악회,서울특별시 영등포구 여의공원로 101 C.C.M.M빌딩,20,20240811,20240812,1539730,-7.50%,http://tong.visitkorea.or.kr/cms/resource/02/3333702_image2_1.jpg,126.9249269552,37.5293048356
676493f3ad8a746cbcbdf92c,2024 내나라 여행박람회,서울특별시 서초구 강남대로 27 (양재동),15,20240328,20240331,1427601,9.11%,http://tong.visitkorea.or.kr/cms/resource/88/3109488_image2_1.jpg,127.0407514903,37.4673918780
676493f3ad8a746cbcbdf92d,강동선사문화축제,서울특별시 강동구 올림픽로 875 (암사동),233,20241011,20241013,1307813,7.99%,http://tong.visitkorea.or.kr/cms/resource/68/3370168_image2_1.jpg,127.1306157102,37.5591134023
676493f3ad8a746cbcbdf92e,창덕궁 달빛기행,서울특별시 종로구 율곡로 99 (와룡동),23,20240912,20241110,1291408,5.97%,http://tong.visitkorea.or.kr/cms/resource/50/3109550_image2_1.jpg,126.9902446339,37.5777031595
676493f3ad8a746cbcbdf92f,2024 서울국제음악제 ‘중부유럽여행’,서울특별시 서초구 남부순환로 2406 예술의전당,15,20241018,20241026,1245470,13.25%,http://tong.visitkorea.or.kr/cms/resource/75/3378075_image2_1.jpg,127.0134702692,37.4804843130
676493f3ad8a746cbcbdf930,정월대보름 한마당,서울특별시 종로구 삼청로 37,23,20240224,20240224,1204941,6.86%,http://tong.visitkorea.or.kr/cms/resource/67/3087467_image2_1.jpg,126.9788594400,37.5819774581
676493f3ad8a746cbcbdf931,종로구 인왕산 해맞이 축제,서울특별시 종로구 청운동,23,20240101,20240101,1159762,-23.45%,http://tong.visitkorea.or.kr/cms/resource/58/3072558_image2_1.JPG,126.9663269914,37.5910678430
676493f3ad8a746cbcbdf932,영양고추 H.O.T 페스티벌,서울특별시 중구 을지로 12 시청광장지하쇼핑센터,24,20240829,20240831,1073801,8.17%,http://tong.visitkorea.or.kr/cms/resource/64/3007864_image2_1.jpg,126.9787960237,37.5655015943
676493f3ad8a746cbcbdf933,서울국제작가축제,서울특별시 종로구 창경궁로35길 29 (혜화동),23,20240906,20240911,1018469,4.05%,http://tong.visitkorea.or.kr/cms/resource/27/2992127_image2_1.png,127.0019016348,37.5872355940
676493f3ad8a746cbcbdf934,서울드럼페스티벌,서울특별시 용산구 양녕로 445 (이촌동),21,20240525,20240526,1008843,14.03%,http://tong.visitkorea.or.kr/cms/resource/12/2987512_image2_1.png,126.9580520415,37.5177178854
676493f3ad8a746cbcbdf935,국회동심한마당,서울특별시 영등포구 의사당대로 1,20,20240525,20240525,985816,14.41%,http://tong.visitkorea.or.kr/cms/resource/42/3115742_image2_1.jpg,126.9141334174,37.5320321034
676493f3ad8a746cbcbdf936,장애인문화예술축제 A+ Festival,서울특별시 종로구 청와대로 1 청와대,23,20240927,20240929,790211,9.98%,http://tong.visitkorea.or.kr/cms/resource/35/3345235_image2_1.jpg,126.9746792089,37.5839799278
676493f3ad8a746cbcbdf937,강남페스티벌,서울특별시 강남구 영동대로 513 (삼성동),1000,20240926,20240929,737479,3.07%,http://tong.visitkorea.or.kr/cms/resource/39/2998139_image2_1.JPG,127.0592179950,37.5119175967
676493f3ad8a746cbcbdf938,서울재즈페스티벌,서울특별시 송파구 올림픽로 424,18,20240531,20240602,713654,5.82%,http://tong.visitkorea.or.kr/cms/resource/83/3302383_image2_1.jpg,127.1224425827,37.5194456386
676493f3ad8a746cbcbdf939,서울거리예술축제,서울특별시 중구 태평로1가,24,20240916,20240918,706180,-38.49%,http://tong.visitkorea.or.kr/cms/resource/24/3382124_image2_1.jpg,126.9777044385,37.5661348341
676493f3ad8a746cbcbdf93a,한화와 함께하는 서울세계불꽃축제,서울특별시 영등포구 여의동로 330 (여의도동),20,20241005,20241005,631268,43.67%,http://tong.visitkorea.or.kr/cms/resource/77/3357677_image2_1.jpg,126.9336095794,37.5263997727
676493f3ad8a746cbcbdf93b,대한민국청소년미디어대전,서울특별시 중구 세종대로 110 서울특별시청,24,20241031,20241106,630793,6.18%,http://tong.visitkorea.or.kr/cms/resource/78/3429878_image2_1.jpg,126.9777210995,37.5662570431
676493f3ad8a746cbcbdf93c,2024 아시아송 페스티벌 X 문화잇지오,서울특별시 영등포구 여의도동,20,20241026,20241027,630609,8.96%,http://tong.visitkorea.or.kr/cms/resource/12/3378112_image2_1.jpg,126.9280154821,37.5321517823
676493f3ad8a746cbcbdf93d,제45회 서울무용제,서울특별시 종로구 대학로8길 7,23,20241101,20241117,629742,5.84%,http://tong.visitkorea.or.kr/cms/resource/86/3403386_image2_1.jpg,127.0029794866,37.5811724288
676493f3ad8a746cbcbdf93e,제27회 서울세계무용축제,서울특별시 종로구 대학로10길 17 (동숭동),23,20240901,20240914,629023,1.52%,http://tong.visitkorea.or.kr/cms/resource/24/3356724_image2_1.jpg,127.0031961055,37.5821500970
676493f3ad8a746cbcbdf93f,서울억새축제,서울특별시 마포구 하늘공원로 95 (상암동),130,20241019,20241025,626944,5.44%,http://tong.visitkorea.or.kr/cms/resource/30/3380230_image2_1.png,126.8861432556,37.5691522880
676493f3ad8a746cbcbdf940,남산골 한가위축제 삼삼오락,서울특별시 중구 퇴계로34길 28,24,20240915,20240918,615780,-34.62%,http://tong.visitkorea.or.kr/cms/resource/00/3363300_image2_1.jpg,126.9940114847,37.5591026107
676493f3ad8a746cbcbdf941,대한민국 전통연희축제,서울특별시 종로구 청와대로 1 (세종로),23,20240518,20240519,607348,7.52%,http://tong.visitkorea.or.kr/cms/resource/75/2989475_image2_1.jpg,126.9746792089,37.5839799278
676493f3ad8a746cbcbdf942,연등회,서울특별시 종로구 우정국로 55 (견지동),23,20240510,20240512,531460,8.46%,http://tong.visitkorea.or.kr/cms/resource/75/3115875_image2_1.jpg,126.9827509785,37.5739784579
676493f3ad8a746cbcbdf943,한성백제문화제,서울특별시 송파구 올림픽로 424 올림픽공원,18,20240927,20240929,507531,4.93%,http://tong.visitkorea.or.kr/cms/resource/32/3348232_image2_1.jpg,127.1150682209,37.5206092598
676493f3ad8a746cbcbdf944,서울와우북페스티벌,서울특별시 마포구 양화로 72 서교동 효성 해링턴 타워,130,20231005,20231008,229057,8.48%,http://tong.visitkorea.or.kr/cms/resource/13/3010213_image2_1.jpg,126.9167298722,37.5508549625
676493f3ad8a746cbcbdf945,정동문화축제,서울특별시 중구 정동,24,20241024,20241026,142233,18.19%,http://tong.visitkorea.or.kr/cms/resource/51/3380051_image2_1.jpg,126.9753629579,37.5670957913
676493f3ad8a746cbcbdf946,서울프린지페스티벌,"서울특별시 마포구 성미산로13길 84-3 (성산동, 함께주택4호)",130,20240808,20240825,142193,-5.48%,http://tong.visitkorea.or.kr/cms/resource/23/3331223_image2_1.jpg,126.9163739577,37.5647227888
676493f3ad8a746cbcbdf947,캐릭터 라이선싱 페어 2024,서울특별시 강남구 영동대로 513,1000,20240718,20240721,142001,-1.43%,http://tong.visitkorea.or.kr/cms/resource/46/3330246_image2_1.png,127.0591874466,37.5117592813
676493f3ad8a746cbcbdf948,서울국제도서전,서울특별시 강남구 영동대로 513 (삼성동),1000,20240626,20240630,228985,6.02%,http://tong.visitkorea.or.kr/cms/resource/23/3082223_image2_1.jpg,127.0592179950,37.5119175967
676493f3ad8a746cbcbdf949,수문장 교대의식,서울특별시 종로구 사직로 161,23,20240101,20241231,141661,0.65%,http://tong.visitkorea.or.kr/cms/resource/87/3112987_image2_1.png,126.9767235747,37.5801859611
676493f3ad8a746cbcbdf94a,제10회 대한민국국제포토페스티벌,서울특별시 서초구 남부순환로 2406 (서초동),15,20240410,20240416,141220,-0.08%,http://tong.visitkorea.or.kr/cms/resource/67/3113167_image2_1.jpg,127.0134702692,37.4804843130
676493f3ad8a746cbcbdf94b,2024 인사동 엔틱&아트페어,서울특별시 종로구 인사동길 49,23,20240926,20241020,293047,8.74%,http://tong.visitkorea.or.kr/cms/resource/06/3344806_image2_1.jpg,126.9835675554,37.5745200760
676493f3ad8a746cbcbdf94c,서울청소년페스티벌,서울특별시 광진구 능동로 216 (능동),150,20241026,20241026,3393411,21.91%,,127.0762792676,37.5493552228
676493f3ad8a746cbcbdf94d,개발협력주간,서울특별시 종로구 세종대로 지하175 (세종로),23,20241103,20241106,3391612,-0.39%,,126.9768376784,37.5722341099
676493f3ad8a746cbcbdf94e,포르테피아니시모,서울특별시 종로구 대학로12길 15 (동숭동),23,20241004,20241201,3351675,8.50%,,127.0028600073,37.5827833514
